Chrom,Start,End
6,154331681,154331780
6,154331781,154331880
6,154331881,154331980
6,154331981,154332080
6,154332081,154332203
6,154360237,154360337
6,154360338,154360437
6,154360438,154360537
6,154360538,154360637
6,154360638,154360737
6,154360738,154360837
6,154360838,154360937
6,154360938,154361019
6,154407591,154407691
6,154407692,154407791
6,154407792,154407891
6,154407892,154407991
6,154407992,154408091
6,154408092,154408191
6,154408192,154408291
6,154408292,154408391
6,154408392,154408491
6,154408492,154408591
6,154408592,154408691
6,154408692,154408791
6,154408792,154408891
6,154408892,154408989
6,154410910,154411010
6,154411011,154411110
6,154411111,154411210
6,154411211,154411363
6,154412036,154412136
6,154412137,154412236
6,154412237,154412336
6,154412337,154412436
6,154412437,154412536
6,154412537,154412636
6,154412637,154412736
6,154412737,154412836
6,154412837,154412936
6,154412937,154413074
6,154414354,154414454
6,154414455,154414554
6,154414555,154414631
6,154415294,154415394
6,154415395,154415503
6,154428549,154428649
6,154428650,154428806
6,154428832,154428932
6,154428933,154429032
6,154429133,154429232
6,154429233,154429332
6,154429333,154429432
6,154429433,154429532
6,154429533,154429632
6,154429633,154429732
6,154429733,154429832
6,154429833,154429932
6,154429933,154430032
6,154430033,154430132
6,154430133,154430203
6,154431439,154431539
6,154431540,154431638
6,154439767,154439867
6,154439868,154439967
6,154439968,154440067
6,154440068,154440167
6,154440168,154440267
6,154440268,154440367
6,154440368,154440467
6,154440468,154440567
6,154440568,154440667
6,154440668,154440767
6,154440768,154440867
6,154440868,154440967
6,154440968,154441067
6,154441068,154441167
6,154441168,154441267
6,154441268,154441367
6,154441368,154441467
6,154441468,154441567
6,154441568,154441667
6,154441668,154441767
6,154441768,154441867
6,154441868,154441967
6,154441968,154442067
6,154442068,154442167
6,154442168,154442267
6,154442268,154442367
6,154442368,154442467
6,154442468,154442567
6,154442568,154442667
6,154442668,154442767
6,154442768,154442867
6,154442868,154442967
6,154442968,154443067
6,154443068,154443167
6,154443168,154443267
6,154443268,154443367
6,154443368,154443467
6,154443468,154443567
6,154443568,154443667
6,154443668,154443767
6,154443768,154443867
6,154443868,154443967
6,154443968,154444067
6,154444068,154444167
6,154444168,154444267
6,154444268,154444367
6,154444368,154444467
6,154444468,154444567
6,154444568,154444667
6,154444668,154444767
6,154444768,154444867
6,154444868,154444967
6,154444968,154445067
6,154445068,154445167
6,154445168,154445267
6,154445268,154445367
6,154445368,154445467
6,154445468,154445567
6,154445568,154445667
6,154445668,154445767
6,154445768,154445867
6,154445868,154445967
6,154445968,154446067
6,154446068,154446167
6,154446168,154446267
6,154446268,154446367
6,154446368,154446467
6,154446468,154446567
6,154446568,154446667
6,154446668,154446767
6,154446768,154446867
6,154446868,154446967
6,154446968,154447067
6,154447068,154447167
6,154447168,154447267
6,154447268,154447367
6,154447368,154447467
6,154447468,154447567
6,154447568,154447667
6,154447668,154447767
6,154447768,154447867
6,154447868,154447967
6,154447968,154448067
6,154448068,154448167
6,154448168,154448267
6,154448268,154448367
6,154448368,154448467
6,154448468,154448567
6,154448568,154448667
6,154448668,154448767
6,154448768,154448867
6,154448868,154448967
6,154448968,154449067
6,154449068,154449167
6,154449168,154449267
6,154449268,154449367
6,154449368,154449467
6,154449468,154449567
6,154449568,154449667
6,154449668,154449767
6,154449768,154449867
6,154449868,154449967
6,154449968,154450067
6,154450068,154450167
6,154450168,154450267
6,154450268,154450367
6,154450368,154450467
6,154450468,154450567
6,154450568,154450667
6,154450668,154450767
6,154450768,154450867
6,154450868,154450967
6,154450968,154451067
6,154451068,154451167
6,154451168,154451267
6,154451268,154451367
6,154451368,154451467
6,154451468,154451567
6,154451568,154451667
6,154451668,154451767
6,154451768,154451867
6,154451868,154451967
6,154451968,154452067
6,154452068,154452167
6,154452168,154452267
6,154452268,154452367
6,154452368,154452467
6,154452468,154452567
6,154452568,154452667
6,154452668,154452767
6,154452768,154452867
6,154452868,154452967
6,154452968,154453067
6,154453068,154453167
6,154453168,154453267
6,154453268,154453367
6,154453368,154453467
6,154453468,154453539
6,154567776,154567876
6,154567877,154567969
6,159893715,159893815
6,159893816,159893930
6,160100075,160100175
6,160100176,160100275
6,160100276,160100408
6,160102755,160102855
6,160102856,160102955
6,160102956,160103055
6,160103056,160103155
6,160103156,160103255
6,160103256,160103355
6,160103356,160103439
6,160103440,160103540
6,160103541,160103640
6,160103641,160103756
6,160105810,160105910
6,160105911,160106010
6,160106011,160106115
6,160109080,160109180
6,160109181,160109280
6,160109281,160109347
6,160113620,160113720
6,160113721,160113820
6,160113821,160113959
6,160114075,160114175
6,160114176,160114298
6,160390075,160390175
6,160390376,160390475
6,160390476,160390632
6,160412140,160412240
6,160412241,160412340
6,160412341,160412440
6,160429970,160430070
6,160430071,160430170
6,160430171,160430235
6,160431660,160431760
6,160431761,160431892
6,160445520,160445620
6,160445621,160445720
6,160445721,160445796
6,160448145,160448245
6,160448246,160448345
6,160448346,160448422
6,160450510,160450610
6,160450611,160450710
6,160450711,160450779
6,160453500,160453600
6,160453601,160453700
6,160453701,160453816
6,160453895,160453995
6,160453996,160454095
6,160454096,160454202
6,160455375,160455475
6,160455476,160455575
6,160455576,160455649
6,160461520,160461620
6,160461621,160461720
6,160461721,160461828
6,160464105,160464205
6,160464206,160464305
6,160464306,160464416
6,160465460,160465560
6,160465561,160465660
6,160465661,160465739
6,160466695,160466795
6,160466796,160466895
6,160466896,160466998
6,160467455,160467555
6,160467556,160467655
6,160467656,160467758
6,160468115,160468215
6,160468216,160468315
6,160468316,160468457
6,160468750,160468850
6,160468851,160468950
6,160468951,160469033
6,160469335,160469435
6,160469436,160469535
6,160469536,160469639
6,160471430,160471530
6,160471531,160471630
6,160471631,160471778
6,160477375,160477475
6,160477476,160477575
6,160477576,160477650
6,160478975,160479075
6,160479076,160479175
6,160479176,160479275
6,160479276,160479375
6,160479376,160479475
6,160479476,160479575
6,160479576,160479728
6,160479855,160479955
6,160479956,160480055
6,160480056,160480200
6,160481500,160481600
6,160481601,160481700
6,160481701,160481824
6,160482460,160482560
6,160482561,160482660
6,160482661,160482760
6,160482761,160482860
6,160482861,160482960
6,160482961,160483049
6,160483490,160483590
6,160483591,160483716
6,160484365,160484465
6,160484466,160484565
6,160484566,160484665
6,160484666,160484739
6,160485355,160485455
6,160485456,160485555
6,160485556,160485631
6,160485760,160485860
6,160485861,160485994
6,160489200,160489300
6,160489301,160489400
6,160489401,160489489
6,160490815,160490915
6,160490916,160491015
6,160491016,160491170
6,160492860,160492960
6,160492961,160493060
6,160493061,160493143
6,160493715,160493815
6,160493816,160493915
6,160493916,160493999
6,160494160,160494260
6,160494261,160494360
6,160494361,160494460
6,160494461,160494584
6,160494705,160494805
6,160494806,160494905
6,160494906,160495005
6,160495006,160495080
6,160496795,160496895
6,160496896,160496995
6,160496996,160497111
6,160499150,160499250
6,160499251,160499350
6,160499351,160499458
6,160500535,160500635
6,160500636,160500735
6,160500736,160500889
6,160501075,160501175
6,160501176,160501275
6,160501276,160501398
6,160504910,160505010
6,160505011,160505110
6,160505111,160505210
6,160505211,160505289
6,160505945,160506045
6,160506046,160506145
6,160506146,160506248
6,160508990,160509090
6,160509091,160509190
6,160509191,160509271
6,160510060,160510160
6,160510161,160510260
6,160510261,160510360
6,160510865,160510965
6,160510966,160511065
6,160511066,160511204
6,160517395,160517495
6,160517496,160517595
6,160517596,160517732
6,160523474,160523574
6,160523575,160523674
6,160523675,160523790
6,160524699,160524799
6,160524800,160524932
6,160525634,160525734
6,160525735,160525834
6,160525835,160525934
6,160525935,160526034
6,160526035,160526185
6,160526186,160526286
6,160526287,160526386
6,160526387,160526486
6,160526487,160526586
6,160526587,160526686
6,160526687,160526786
6,160526787,160526886
6,160526887,160526986
6,160526987,160527086
6,160527087,160527186
6,160527187,160527286
6,160527287,160527386
6,160527387,160527486
6,160527587,160527686
6,160527687,160527786
6,160527787,160527886
6,160527887,160527986
6,160527987,160528086
6,160528087,160528186
6,160528187,160528286
6,160528287,160528386
6,160528387,160528486
6,160528487,160528586
6,160528587,160528686
6,160528687,160528786
6,160528787,160528886
6,160528887,160528986
6,160528987,160529086
6,160529087,160529186
6,160529187,160529286
6,160529287,160529386
6,160529387,160529486
6,160529487,160529586
6,160529587,160529686
6,160529687,160529786
6,160529787,160529886
6,160529887,160529986
6,160529987,160530086
6,160530087,160530186
6,160530187,160530286
6,160530287,160530386
6,160530387,160530486
6,160530487,160530586
6,160530587,160530686
6,160530687,160530786
6,160530787,160530886
6,160530887,160530986
6,160530987,160531086
6,160531087,160531186
6,160531187,160531286
6,160531287,160531386
6,160531387,160531486
6,160531487,160531586
6,160531587,160531686
6,160531687,160531786
6,160531787,160531886
6,160531887,160531986
6,160531987,160532086
6,160532087,160532186
6,160532187,160532286
6,160532287,160532386
6,160532387,160532534
6,161123149,161123249
6,161123250,161123349
6,161123350,161123460
6,161127363,161127463
6,161127464,161127563
6,161127564,161127649
6,161128656,161128756
6,161128757,161128913
6,161132033,161132133
6,161132134,161132233
6,161132234,161132333
6,161132334,161132433
6,161132434,161132533
6,161132534,161132633
6,161132634,161132733
6,161132734,161132833
6,161132834,161132979
6,161133942,161134042
6,161134043,161134142
6,161134143,161134232
6,161135750,161135850
6,161135851,161135950
6,161135951,161136021
6,161137601,161137701
6,161137702,161137801
6,161137802,161137870
6,161139250,161139350
6,161139351,161139450
6,161139451,161139563
6,161139649,161139749
6,161139750,161139849
6,161139850,161139945
6,161143364,161143464
6,161143465,161143564
6,161143565,161143674
6,161144619,161144719
6,161144720,161144817
6,161152007,161152107
6,161152108,161152207
6,161152208,161152339
6,161152701,161152801
6,161152802,161152901
6,161152902,161153000
6,161154951,161155051
6,161155052,161155195
6,161157843,161157943
6,161157944,161158043
6,161158044,161158114
6,161159494,161159594
6,161159595,161159719
6,161160024,161160124
6,161160125,161160224
6,161160225,161160315
6,161162267,161162367
6,161162368,161162524
6,161173071,161173171
6,161173172,161173271
6,161173272,161173367
6,161173856,161173956
6,161173957,161174056
6,161174057,161174156
6,161174157,161174256
6,161174257,161174356
6,161174357,161174456
6,161174457,161174556
6,161174557,161174656
6,161174657,161174756
6,161174757,161174856
6,161174857,161174956
6,161174957,161175056
6,161175057,161175160
6,161412809,161412908
6,161412909,161413008
6,161413009,161413165
6,161455240,161455340
6,161455341,161455440
6,161455441,161455531
6,161469597,161469697
6,161469698,161469797
6,161469798,161469897
6,161469898,161469997
6,161469998,161470097
6,161470098,161470197
6,161470198,161470297
6,161470298,161470397
6,161470398,161470497
6,161470498,161470597
6,161470598,161470697
6,161470698,161470797
6,161470798,161470897
6,161470898,161470997
6,161470998,161471061
6,161488212,161488312
6,161488313,161488378
6,161491589,161491689
6,161491690,161491789
6,161491790,161491932
6,161494447,161494547
6,161494548,161494694
6,161501862,161501962
6,161501963,161502120
6,161505482,161505582
6,161505583,161505699
6,161507360,161507460
6,161507461,161507560
6,161507565,161507665
6,161507666,161507749
6,161508669,161508769
6,161508770,161508869
6,161508870,161508969
6,161508970,161509036
6,161510303,161510403
6,161510404,161510553
6,161512360,161512460
6,161512461,161512560
6,161512561,161512622
6,161512991,161513091
6,161513092,161513225
6,161513959,161514059
6,161514060,161514138
6,161514754,161514854
6,161514855,161514933
6,161518061,161518161
6,161518162,161518258
6,161519259,161519359
6,161519360,161519509
6,161522873,161522973
6,161522974,161523074
6,161523680,161523780
6,161523781,161523861
6,161527495,161527595
6,161527596,161527695
6,161527696,161527787
6,161528880,161528980
6,161528981,161529051
6,161529724,161529824
6,161529825,161529924
6,161529925,161530024
6,161530025,161530123
6,161530736,161530836
6,161530837,161530996
6,161532817,161532917
6,161532918,161533040
6,161533649,161533749
6,161533750,161533856
6,161536104,161536204
6,161536205,161536304
6,161536305,161536384
6,161537831,161537931
6,161537932,161538031
6,161538032,161538131
6,161538132,161538231
6,161538232,161538331
6,161538332,161538467
6,161768590,161768690
6,161768691,161768790
6,161768791,161768890
6,161768891,161768990
6,161768991,161769090
6,161769091,161769190
6,161769191,161769290
6,161769291,161769390
6,161769391,161769490
6,161769491,161769590
6,161769591,161769690
6,161769691,161769790
6,161769791,161769890
6,161769891,161769990
6,161769991,161770090
6,161770091,161770190
6,161770191,161770290
6,161770291,161770390
6,161770391,161770490
6,161770491,161770590
6,161770591,161770690
6,161770691,161770790
6,161770791,161770890
6,161770891,161771048
6,161771049,161771149
6,161771150,161771249
